@relation whatever

@attribute Component0 numeric
@attribute Component1 numeric
@attribute type {'0','1'}


@data
0.7102411302508586, -0.09061972188930142,0
0.7137744468558618, -0.10011144161903897,0
0.7127057734655775, -0.07604420166419404,0
0.5141459801016475, -0.012291052529506545,0
0.6470237971328934, -0.15317653599556644,0
0.669524740089758, -0.08376082482844759,0
0.7105041042236495, -0.09297083356059767,0
0.6873432513128352, -0.10726827499374719,0
0.6514363789997445, -0.06673100766297972,0
0.6934446442179928, -0.12183672452816235,0
0.6901276249542069, -0.06772205556286068,0
0.5280876033773089, -0.20617446131634415,0
0.7041705051667481, -0.05871378604536587,0
0.7049996002407615, -0.08728800851715421,0
0.7256587072094233, -0.09336560796151581,0
0.7737048669670481, -0.11102229500757028,0
0.6559308659554355, -0.12606690870012424,0
0.7316209577389001, -0.10090023190104364,0
0.7528518304783309, -0.10292261755766531,0
0.6514641086318019, -0.07455235258204417,0
0.7107521975561765, -0.09158782732790817,0
0.6611173854755356, -0.14416665398782133,0
0.7468865462737965, -0.1004371136310077,0
0.704369867140966, -0.10320117363477116,0
0.6934810891832284, -0.09083887833567317,0
0.7482722066069707, -0.11073492712128231,0
0.7082597733955232, -0.08016048309658241,0
0.674335114613713, -0.07653639753832438,0
0.6638925414197464, -0.08421895357957433,0
0.7263881436348679, -0.09810998116477766,0
0.7445507801144843, -0.09826518787766976,0
0.6954982751180137, -0.08819812607537703,0
0.6810862263756424, -0.05211666516711437,0
0.7105408656394869, -0.10582087384023058,0
0.7385339138567312, -0.09158836685739116,0
0.6849564302574671, -0.05658839074730438,0
0.6740613267277837, -0.10077912901729892,0
0.6879376852995577, -0.11486483749512154,0
0.716139580540446, -0.10491746278678463,0
0.6592038029225538, -0.08203959617898093,0
0.7482928473366699, -0.11080803461603657,0
0.7103666720828355, -0.10695388416432325,0
0.6900307405113574, -0.0585046514792579,0
0.6838456227564437, -0.11246770662013351,0
0.7337447916912798, -0.08406613135101854,0
0.711586161657372, -0.07460565394800132,0
0.6623082863607149, -0.06541028018968725,0
0.6265583428595436, -0.09169328642515587,0
0.6464895172592307, -0.17529614905958676,0
-2.3149880727805665, -0.8708293287280879,0
0.6902793814056706, -0.08719507210883032,0
0.7047031540468882, -0.08685293039716199,0
0.7202839529804488, -0.09410523993699524,0
0.7110547398318806, -0.06804333186209054,0
0.06124333691829906, 0.3238890045179289,0
0.5770567471268583, -0.044030408475735396,0
0.651101747798547, -0.11452933976186373,0
0.338276135231187, 0.38913416578911775,0
0.6541049017655061, -0.148107274638686,0
0.7299422646648933, -0.08284122278073605,0
0.651844659353189, -0.009425246099105524,0
0.6875484372882624, -0.056845679701978985,0
0.7317549985662979, -0.0989509759566534,0
0.6789282770263677, -0.07457080123591835,0
0.6840973153703935, -0.05611490193702464,0
0.6657494703311323, -0.034504911017172436,0
0.7069068623610765, -0.06544971051661949,0
0.6100041438051257, -0.07779850696707026,0
0.16924546314355693, 0.319205225801109,0
0.7053359677494248, -0.0687436845879496,0
0.745574029736867, -0.10532926590132495,0
0.659514835165039, -0.05747159650075328,0
0.6553792818425284, -0.08581293862775723,0
0.7481618388231738, -0.11071402991636566,0
0.6373637917309732, -0.01717746389190141,0
0.6922349484206632, -0.06718497603019523,0
0.7191468879928736, -0.10002949540861854,0
0.6792733152442496, -0.06477197568332389,0
0.6536676375482546, -0.019596632305542525,0
0.7466128548815135, -0.10064748588720218,0
0.6573324940263345, -0.04814016933322133,0
0.6845211007633293, -0.061893766681619895,0
0.6769228440603291, -0.08932863639466021,0
0.34756961823345617, -0.1751755616384734,0
0.6397165767874036, -0.05388676897517726,0
0.6562802077570817, -0.04418500861043867,0
0.6577069918520335, -0.15363443470790727,0
0.6476135639805107, -0.1350918223076979,0
0.6723075030126011, -0.08355454314615478,0
0.7075871138892084, -0.06630925805388438,0
0.732771721187346, -0.09093247805997298,0
0.6976899514697016, -0.06536281588961891,0
0.7475308169562449, -0.09900222322682994,0
0.7554549136603732, -0.09752322455861458,0
0.7686805739311646, -0.11306260476748364,0
0.6513621718921355, -0.08799980944772097,0
0.653022471968775, -0.08695184438829198,0
0.6651207117273241, -0.11232897587986865,0
0.6722286702911888, -0.015227717082733617,0
0.6947899724139123, -0.08035648070393062,0
0.6808207711822392, -0.08091269238596598,0
0.5916615914616664, -0.11125294479337552,0
0.6720138102630027, -0.09286956024886675,0
0.6686030905132204, -0.0709218202671097,0
0.6564890714887602, -0.041517742976652235,0
0.7592841751792412, -0.09826736734127768,0
-0.43758398397736237, 0.06861392166652126,0
0.7331366029318648, -0.09024268395340485,0
0.6424677672188778, 0.019358518540336433,0
0.6954505853378019, -0.10230671742070671,0
0.6518305954101159, -0.10656041899010066,0
0.7446031159495189, -0.09892973166120421,0
0.6328781178707622, -0.017710081722458266,0
0.6678097929762434, -0.11051353897675043,0
0.7703395024044928, -0.11425794368156487,0
0.674618588527709, -0.06960968084262116,0
0.6956322115532533, -0.06833718406269577,0
0.7484194899228871, -0.11073130300077495,0
0.6425057590851128, -0.11189866424635712,0
0.650063754392368, -0.0828638002562352,0
0.7735830397345673, -0.11091286291478576,0
-0.34015329347452594, 0.3919215358682444,0
0.5977908866544424, -0.05906734954833813,0
0.6605426732117596, -0.04032312242002083,0
0.7014375076157051, -0.07339720222647518,0
0.6654493188018437, -0.08025908244782246,0
0.7683334239864487, -0.11219073367120128,0
0.7255302359536013, -0.10130987985331974,0
0.7268603982601843, -0.0835638192512214,0
0.708115697782837, -0.09158260498660406,0
0.34329624318826346, 0.3629081346842608,0
0.6639438667569204, -0.07028764509197429,0
0.6990687509556968, -0.09081807432831439,0
0.619206706735163, -0.15535337085972598,0
0.6545525149707841, -0.07272911097827792,0
0.699811983679201, -0.07552446650766349,0
-0.7740622291617298, -0.9296842505275801,0
0.7305001402609271, -0.09376219654981566,0
0.7122966603453117, -0.09346782884901254,0
0.647882312771185, -0.09496444919590295,0
0.6777957603110978, -0.047371559178728345,0
0.7321303893888448, -0.0933927201568395,0
0.7563829849363294, -0.09417056890957941,0
0.6992497705599247, -0.10067214754631312,0
0.7342037712940472, -0.09322861692485099,0
0.7010797569717876, -0.09006079754674966,0
0.7126680367974121, -0.09277418797943376,0
0.6779451395099063, -0.04739983969905256,0
0.6575052037267219, -0.13882910932890377,0
0.694407164498213, -0.062977126783605,0
0.6670653587202109, -0.07444779397884241,0
0.6719171564313641, -0.02604059063924364,0
0.7456564195888826, -0.09980740974094442,0
0.6992415841897549, -0.09644918106853821,0
0.056409697233362435, 0.2854901588962519,0
0.6547684721134323, -0.14728190529251442,0
0.214285937820032, 0.26692685498500124,0
0.6316676709214746, -0.05216067497651422,0
0.7079165624628959, -0.10130926810308427,0
0.6793040265053071, -0.11881643826604604,0
0.6971460559958966, -0.06900498935795302,0
0.6278551397194738, -0.08432467295571716,0
0.6980243945806066, -0.09863433212636138,0
0.7323349648975517, -0.08967974528304382,0
0.7208477055737473, -0.09109200403856796,0
0.7120516929333461, -0.07546200137244354,0
0.6684761505446324, -0.06463564059001406,0
0.7451534867523126, -0.09974241456099339,0
0.7065328311537625, -0.0935648775050658,0
0.7234433612657247, -0.0369059389954466,0
0.7384470680166603, -0.09109696470564345,0
0.6016692602396316, -0.016826154542021573,0
0.6754544372726163, -0.09157757026922894,0
0.6852073409592343, -0.09200951111927615,0
0.6619361403853613, -0.08932979771147899,0
